Date,spec,label,n_active_stocks,n_active_entities,effective_entity_bets
2017-06-02,fine_all,Fine | With PSU,171,121,14.569067973188707
2017-06-09,fine_all,Fine | With PSU,171,121,14.520359411678731
2017-06-16,fine_all,Fine | With PSU,171,121,14.537098159099909
2017-06-23,fine_all,Fine | With PSU,171,121,14.41626298398798
2017-06-30,fine_all,Fine | With PSU,172,122,15.71242059058965
2017-07-07,fine_all,Fine | With PSU,172,122,15.615546210639481
2017-07-14,fine_all,Fine | With PSU,172,122,15.614960356154866
2017-07-21,fine_all,Fine | With PSU,172,122,15.726035153023883
2017-07-28,fine_all,Fine | With PSU,172,122,15.87696470013726
2017-08-04,fine_all,Fine | With PSU,172,122,15.853900108664977
2017-08-11,fine_all,Fine | With PSU,172,122,13.667167048710642
2017-08-18,fine_all,Fine | With PSU,172,122,13.296400913420555
2017-08-25,fine_all,Fine | With PSU,172,122,13.205522426389841
2017-09-01,fine_all,Fine | With PSU,172,122,12.896431469775093
2017-09-08,fine_all,Fine | With PSU,172,122,12.977557130008504
2017-09-15,fine_all,Fine | With PSU,172,122,12.934359605000402
2017-09-22,fine_all,Fine | With PSU,173,123,12.606377160966106
2017-09-29,fine_all,Fine | With PSU,176,126,12.623558833074117
2017-10-06,fine_all,Fine | With PSU,176,126,12.687002044607098
2017-10-13,fine_all,Fine | With PSU,176,126,12.755511998084764
2017-10-20,fine_all,Fine | With PSU,176,126,12.717915295525708
2017-10-27,fine_all,Fine | With PSU,176,126,13.03998685669517
2017-11-03,fine_all,Fine | With PSU,176,126,14.01972328575634
2017-11-10,fine_all,Fine | With PSU,176,126,14.635031085960929
2017-11-17,fine_all,Fine | With PSU,176,126,16.015620046404216
2017-11-24,fine_all,Fine | With PSU,178,128,15.641567967436186
2017-12-01,fine_all,Fine | With PSU,178,128,15.436956684991806
2017-12-08,fine_all,Fine | With PSU,178,128,15.78702659172207
2017-12-15,fine_all,Fine | With PSU,178,128,16.33544800151148
2017-12-22,fine_all,Fine | With PSU,178,128,16.568476608928556
2017-12-29,fine_all,Fine | With PSU,178,128,16.947650430038916
2018-01-05,fine_all,Fine | With PSU,178,128,17.30037939108013
2018-01-12,fine_all,Fine | With PSU,178,128,17.544711187560797
2018-01-19,fine_all,Fine | With PSU,178,128,17.238642246232505
2018-01-26,fine_all,Fine | With PSU,178,128,17.688795695188418
2018-02-02,fine_all,Fine | With PSU,178,128,14.924808923397958
2018-02-09,fine_all,Fine | With PSU,178,128,15.161390843121254
2018-02-16,fine_all,Fine | With PSU,178,128,15.16177875539401
2018-02-23,fine_all,Fine | With PSU,178,128,15.1722894221043
2018-03-02,fine_all,Fine | With PSU,178,128,15.19359300728794
2018-03-09,fine_all,Fine | With PSU,178,128,14.304473837780126
2018-03-16,fine_all,Fine | With PSU,178,128,15.203960646276693
2018-03-23,fine_all,Fine | With PSU,179,129,14.698386125773794
2018-03-30,fine_all,Fine | With PSU,182,132,14.23032160014727
2018-04-06,fine_all,Fine | With PSU,182,132,13.075341786687716
2018-04-13,fine_all,Fine | With PSU,182,132,13.116527558906379
2018-04-20,fine_all,Fine | With PSU,182,132,12.975138555626982
2018-04-27,fine_all,Fine | With PSU,182,132,13.098655198159731
2018-05-04,fine_all,Fine | With PSU,182,132,12.612571098003643
2018-05-11,fine_all,Fine | With PSU,182,132,12.699087374495148
2018-05-18,fine_all,Fine | With PSU,182,132,12.620702319919655
2018-05-25,fine_all,Fine | With PSU,182,132,12.579622167441972
2018-06-01,fine_all,Fine | With PSU,182,132,12.875362796456473
2018-06-08,fine_all,Fine | With PSU,182,132,12.818406797254637
2018-06-15,fine_all,Fine | With PSU,182,132,12.890051630794224
2018-06-22,fine_all,Fine | With PSU,182,132,12.983854627614626
2018-06-29,fine_all,Fine | With PSU,169,121,12.356278159798931
2018-07-06,fine_all,Fine | With PSU,169,121,12.630715878294305
2018-07-13,fine_all,Fine | With PSU,169,121,12.88398518677199
2018-07-20,fine_all,Fine | With PSU,169,121,12.936870163065487
2018-07-27,fine_all,Fine | With PSU,169,121,12.128641514925455
2018-08-03,fine_all,Fine | With PSU,169,121,11.985903977381062
2018-08-10,fine_all,Fine | With PSU,169,121,13.597649467239574
2018-08-17,fine_all,Fine | With PSU,169,121,14.198021725411804
2018-08-24,fine_all,Fine | With PSU,169,121,14.305389482069788
2018-08-31,fine_all,Fine | With PSU,169,121,14.733896610694835
2018-09-07,fine_all,Fine | With PSU,169,121,14.672736209104993
2018-09-14,fine_all,Fine | With PSU,169,121,14.694701543591576
2018-09-21,fine_all,Fine | With PSU,169,121,13.48391966233916
2018-09-28,fine_all,Fine | With PSU,163,115,12.644007219584463
2018-10-05,fine_all,Fine | With PSU,163,115,11.613919072007103
2018-10-12,fine_all,Fine | With PSU,163,115,11.601428466125036
2018-10-19,fine_all,Fine | With PSU,163,115,11.712661322823374
2018-10-26,fine_all,Fine | With PSU,163,115,11.512204749780455
2018-11-02,fine_all,Fine | With PSU,163,115,9.79643473713349
2018-11-09,fine_all,Fine | With PSU,163,115,9.823581603536574
2018-11-16,fine_all,Fine | With PSU,163,115,9.959930618573853
2018-11-23,fine_all,Fine | With PSU,163,115,9.984383997306322
2018-11-30,fine_all,Fine | With PSU,163,115,9.972681135971815
2018-12-07,fine_all,Fine | With PSU,163,115,9.939108185221338
2018-12-14,fine_all,Fine | With PSU,163,115,9.677385007320327
2018-12-21,fine_all,Fine | With PSU,166,116,10.0674527640186
2018-12-28,fine_all,Fine | With PSU,176,124,9.925814290972955
2019-01-04,fine_all,Fine | With PSU,176,124,10.009069105297383
2019-01-11,fine_all,Fine | With PSU,176,124,10.009030509354288
2019-01-18,fine_all,Fine | With PSU,176,124,10.028038992336802
2019-01-25,fine_all,Fine | With PSU,176,124,10.022880475247296
2019-02-01,fine_all,Fine | With PSU,176,124,10.748980702206508
2019-02-08,fine_all,Fine | With PSU,176,124,10.996294452181228
2019-02-15,fine_all,Fine | With PSU,176,124,11.034481539036722
2019-02-22,fine_all,Fine | With PSU,176,124,10.896467043547549
2019-03-01,fine_all,Fine | With PSU,176,124,10.7535263327515
2019-03-08,fine_all,Fine | With PSU,176,124,10.997130255141403
2019-03-15,fine_all,Fine | With PSU,176,124,10.847933100997407
2019-03-22,fine_all,Fine | With PSU,176,124,11.081732596881766
2019-03-29,fine_all,Fine | With PSU,180,127,10.749143541663969
2019-04-05,fine_all,Fine | With PSU,180,127,11.338263429282579
2019-04-12,fine_all,Fine | With PSU,180,127,11.429132879742314
2019-04-19,fine_all,Fine | With PSU,180,127,11.427124887226116
2019-04-26,fine_all,Fine | With PSU,180,127,11.342445313621164
2019-05-03,fine_all,Fine | With PSU,180,127,11.476365141373186
2019-05-10,fine_all,Fine | With PSU,180,127,11.02840061021034
2019-05-17,fine_all,Fine | With PSU,180,127,11.198393163686172
2019-05-24,fine_all,Fine | With PSU,180,127,10.513960957308486
2019-05-31,fine_all,Fine | With PSU,180,127,10.562231565027636
2019-06-07,fine_all,Fine | With PSU,180,127,10.549873280865377
2019-06-14,fine_all,Fine | With PSU,180,127,10.500969621733628
2019-06-21,fine_all,Fine | With PSU,180,127,10.548593178211176
2019-06-28,fine_all,Fine | With PSU,180,127,10.58172990204838
2019-07-05,fine_all,Fine | With PSU,180,127,10.596523317172426
2019-07-12,fine_all,Fine | With PSU,180,127,10.533154442454695
2019-07-19,fine_all,Fine | With PSU,180,127,10.342111201582613
2019-07-26,fine_all,Fine | With PSU,180,127,11.101791894518097
2019-08-02,fine_all,Fine | With PSU,180,127,11.095592187158177
2019-08-09,fine_all,Fine | With PSU,180,127,11.062747358288641
2019-08-16,fine_all,Fine | With PSU,180,127,11.05593554017893
2019-08-23,fine_all,Fine | With PSU,180,127,10.980000019126933
2019-08-30,fine_all,Fine | With PSU,180,127,10.782953269138392
2019-09-06,fine_all,Fine | With PSU,180,127,10.805589521753596
2019-09-13,fine_all,Fine | With PSU,180,127,10.59378444913166
2019-09-20,fine_all,Fine | With PSU,182,129,11.048704087569979
2019-09-27,fine_all,Fine | With PSU,187,133,11.835873005232125
2019-10-04,fine_all,Fine | With PSU,187,133,11.938299457976566
2019-10-11,fine_all,Fine | With PSU,187,133,12.202664067608612
2019-10-18,fine_all,Fine | With PSU,187,133,11.34036470133969
2019-10-25,fine_all,Fine | With PSU,187,133,11.691339125058601
2019-11-01,fine_all,Fine | With PSU,187,133,13.055913742277232
2019-11-08,fine_all,Fine | With PSU,187,133,13.22849340040916
2019-11-15,fine_all,Fine | With PSU,187,133,13.148057208233439
2019-11-22,fine_all,Fine | With PSU,187,133,13.389291417162164
2019-11-29,fine_all,Fine | With PSU,180,128,13.176385017130341
2019-12-06,fine_all,Fine | With PSU,180,128,13.078817366108085
2019-12-13,fine_all,Fine | With PSU,180,128,13.429323452358014
2019-12-20,fine_all,Fine | With PSU,180,128,13.453090535894635
2019-12-27,fine_all,Fine | With PSU,179,128,13.439854051949943
2020-01-03,fine_all,Fine | With PSU,179,128,13.49982512152574
2020-01-10,fine_all,Fine | With PSU,179,128,13.598682293586224
2020-01-17,fine_all,Fine | With PSU,179,128,13.404156233386738
2020-01-24,fine_all,Fine | With PSU,179,128,13.767483888556217
2020-01-31,fine_all,Fine | With PSU,179,128,13.167711633682307
2020-02-07,fine_all,Fine | With PSU,179,128,13.134748543928584
2020-02-14,fine_all,Fine | With PSU,179,128,13.370559491942617
2020-02-21,fine_all,Fine | With PSU,179,128,13.626852798498446
2020-02-28,fine_all,Fine | With PSU,178,127,10.869644300787131
2020-03-06,fine_all,Fine | With PSU,178,127,11.147878396442525
2020-03-13,fine_all,Fine | With PSU,178,127,7.177480573728021
2020-03-20,fine_all,Fine | With PSU,178,127,5.5183157460629975
2020-03-27,fine_all,Fine | With PSU,172,122,5.749806090449452
2020-04-03,fine_all,Fine | With PSU,172,122,6.111851209922453
2020-04-10,fine_all,Fine | With PSU,172,122,5.10887248377816
2020-04-17,fine_all,Fine | With PSU,172,122,5.172898110481679
2020-04-24,fine_all,Fine | With PSU,172,122,5.323576965369253
2020-05-01,fine_all,Fine | With PSU,172,122,5.205669000734497
2020-05-08,fine_all,Fine | With PSU,172,122,5.163373218172126
2020-05-15,fine_all,Fine | With PSU,172,122,5.204744299938617
2020-05-22,fine_all,Fine | With PSU,177,127,5.4935586456826355
2020-05-29,fine_all,Fine | With PSU,185,134,5.1510301792521105
2020-06-05,fine_all,Fine | With PSU,185,134,5.022635807081094
2020-06-12,fine_all,Fine | With PSU,185,134,5.117404276707586
2020-06-19,fine_all,Fine | With PSU,186,135,5.181175580297496
2020-06-26,fine_all,Fine | With PSU,188,137,5.182269987770943
2020-07-03,fine_all,Fine | With PSU,188,137,5.179868398019139
2020-07-10,fine_all,Fine | With PSU,188,137,5.243621357037538
2020-07-17,fine_all,Fine | With PSU,188,137,5.299091358992801
2020-07-24,fine_all,Fine | With PSU,188,137,5.303027020559897
2020-07-31,fine_all,Fine | With PSU,178,132,5.401834555903743
2020-08-07,fine_all,Fine | With PSU,178,132,5.380779600517501
2020-08-14,fine_all,Fine | With PSU,178,132,5.453116624070099
2020-08-21,fine_all,Fine | With PSU,178,132,5.454405177314376
2020-08-28,fine_all,Fine | With PSU,179,132,5.503620664137225
2020-09-04,fine_all,Fine | With PSU,179,132,5.482143321128598
2020-09-11,fine_all,Fine | With PSU,179,132,5.505689533679956
2020-09-18,fine_all,Fine | With PSU,179,132,5.526635580013351
2020-09-25,fine_all,Fine | With PSU,174,129,5.4174345746746715
2020-10-02,fine_all,Fine | With PSU,174,129,5.450558139334152
2020-10-09,fine_all,Fine | With PSU,174,129,5.494324179059601
2020-10-16,fine_all,Fine | With PSU,174,129,5.578357260478899
2020-10-23,fine_all,Fine | With PSU,174,129,5.566987203919932
2020-10-30,fine_all,Fine | With PSU,174,129,5.601205869494432
2020-11-06,fine_all,Fine | With PSU,174,129,5.523564972569734
2020-11-13,fine_all,Fine | With PSU,174,129,5.5340215700604505
2020-11-20,fine_all,Fine | With PSU,174,129,5.499447095819092
2020-11-27,fine_all,Fine | With PSU,177,130,5.4922282840948835
2020-12-04,fine_all,Fine | With PSU,177,130,5.504421745713876
2020-12-11,fine_all,Fine | With PSU,177,130,5.523238017091641
2020-12-18,fine_all,Fine | With PSU,177,130,5.5620387040888835
2020-12-25,fine_all,Fine | With PSU,177,130,5.583835715207393
2021-01-01,fine_all,Fine | With PSU,177,130,5.559366141177601
2021-01-08,fine_all,Fine | With PSU,177,130,5.485406881446603
2021-01-15,fine_all,Fine | With PSU,177,130,5.552743208738709
2021-01-22,fine_all,Fine | With PSU,179,131,5.701706417053752
2021-01-29,fine_all,Fine | With PSU,182,133,5.7697863655567225
2021-02-05,fine_all,Fine | With PSU,182,133,5.653898943216955
2021-02-12,fine_all,Fine | With PSU,182,133,5.689112766254346
2021-02-19,fine_all,Fine | With PSU,182,133,5.7147137129636345
2021-02-26,fine_all,Fine | With PSU,182,133,6.023107113237045
2021-03-05,fine_all,Fine | With PSU,182,133,5.931172650125271
2021-03-12,fine_all,Fine | With PSU,182,133,6.982270043399764
2021-03-19,fine_all,Fine | With PSU,185,134,8.683513614378219
2021-03-26,fine_all,Fine | With PSU,187,136,8.812812537693263
2021-04-02,fine_all,Fine | With PSU,180,132,8.297467291911424
2021-04-09,fine_all,Fine | With PSU,180,132,10.271732844539422
2021-04-16,fine_all,Fine | With PSU,180,132,9.937148159080223
2021-04-23,fine_all,Fine | With PSU,180,132,9.815299033902052
2021-04-30,fine_all,Fine | With PSU,181,133,10.361027823847273
2021-05-07,fine_all,Fine | With PSU,181,133,11.532097028027597
2021-05-14,fine_all,Fine | With PSU,181,133,11.4857717453505
2021-05-21,fine_all,Fine | With PSU,181,133,11.386364271725201
2021-05-28,fine_all,Fine | With PSU,181,133,11.955458243122232
2021-06-04,fine_all,Fine | With PSU,181,133,12.648425452068695
2021-06-11,fine_all,Fine | With PSU,181,133,12.323197246947107
2021-06-18,fine_all,Fine | With PSU,181,133,12.001491556066714
2021-06-25,fine_all,Fine | With PSU,181,133,11.941054327254678
2021-07-02,fine_all,Fine | With PSU,181,133,11.944774658111434
2021-07-09,fine_all,Fine | With PSU,181,133,11.818322204357978
2021-07-16,fine_all,Fine | With PSU,181,133,11.714503502920074
2021-07-23,fine_all,Fine | With PSU,181,133,11.600394461266653
2021-07-30,fine_all,Fine | With PSU,182,133,11.576800419700511
2021-08-06,fine_all,Fine | With PSU,182,133,11.641067894541525
2021-08-13,fine_all,Fine | With PSU,182,133,11.456458362847686
2021-08-20,fine_all,Fine | With PSU,182,133,11.482585873231965
2021-08-27,fine_all,Fine | With PSU,182,133,11.328374104009685
2021-09-03,fine_all,Fine | With PSU,182,133,11.26768330015351
2021-09-10,fine_all,Fine | With PSU,182,133,11.231505931030782
2021-09-17,fine_all,Fine | With PSU,182,133,11.333384095024675
2021-09-24,fine_all,Fine | With PSU,184,134,13.08096140601827
2021-10-01,fine_all,Fine | With PSU,189,138,13.529075839936725
2021-10-08,fine_all,Fine | With PSU,189,138,13.395865211066557
2021-10-15,fine_all,Fine | With PSU,189,138,13.609775007463844
2021-10-22,fine_all,Fine | With PSU,189,138,12.327115025481138
2021-10-29,fine_all,Fine | With PSU,183,132,11.996451994364016
2021-11-05,fine_all,Fine | With PSU,183,132,12.237739181043723
2021-11-12,fine_all,Fine | With PSU,183,132,12.336309384841575
2021-11-19,fine_all,Fine | With PSU,183,132,11.963357573595976
2021-11-26,fine_all,Fine | With PSU,183,132,11.130796166448855
2021-12-03,fine_all,Fine | With PSU,183,132,11.21269482758138
2021-12-10,fine_all,Fine | With PSU,183,132,11.08421174008216
2021-12-17,fine_all,Fine | With PSU,183,132,10.504622875271027
2021-12-24,fine_all,Fine | With PSU,183,132,10.513228470280287
2021-12-31,fine_all,Fine | With PSU,183,132,10.522136084387181
2022-01-07,fine_all,Fine | With PSU,183,132,11.09571854297163
2022-01-14,fine_all,Fine | With PSU,183,132,11.00527582568124
2022-01-21,fine_all,Fine | With PSU,183,132,10.050698771326658
2022-01-28,fine_all,Fine | With PSU,184,133,10.34934877744079
2022-02-04,fine_all,Fine | With PSU,184,133,11.336409849645667
2022-02-11,fine_all,Fine | With PSU,184,133,11.093218299077101
2022-02-18,fine_all,Fine | With PSU,184,133,10.797077338406789
2022-02-25,fine_all,Fine | With PSU,184,133,10.339597376760796
2022-03-04,fine_all,Fine | With PSU,184,133,10.46057906621779
2022-03-11,fine_all,Fine | With PSU,184,133,10.308125751402411
2022-03-18,fine_all,Fine | With PSU,184,133,10.205060320104192
2022-03-25,fine_all,Fine | With PSU,184,133,10.244148743152795
2022-04-01,fine_all,Fine | With PSU,184,133,10.368361842472176
2022-04-08,fine_all,Fine | With PSU,184,133,10.063357449317927
2022-04-15,fine_all,Fine | With PSU,184,133,10.144396004025227
2022-04-22,fine_all,Fine | With PSU,188,133,10.310737229156851
2022-04-29,fine_all,Fine | With PSU,191,135,10.198236219641124
2022-05-06,fine_all,Fine | With PSU,191,135,9.188761351593543
2022-05-13,fine_all,Fine | With PSU,191,135,8.70502279239883
2022-05-20,fine_all,Fine | With PSU,191,135,8.864166333364542
2022-05-27,fine_all,Fine | With PSU,191,135,9.064310142598098
2022-06-03,fine_all,Fine | With PSU,191,135,9.218929159057774
2022-06-10,fine_all,Fine | With PSU,191,135,9.287773345346354
2022-06-17,fine_all,Fine | With PSU,191,135,8.555635405647916
2022-06-24,fine_all,Fine | With PSU,191,135,8.422726217591219
2022-07-01,fine_all,Fine | With PSU,191,135,8.377252578975625
2022-07-08,fine_all,Fine | With PSU,191,135,8.048404548127074
2022-07-15,fine_all,Fine | With PSU,191,135,8.105428150593335
2022-07-22,fine_all,Fine | With PSU,191,135,7.91226058956586
2022-07-29,fine_all,Fine | With PSU,191,135,7.785354953830278
2022-08-05,fine_all,Fine | With PSU,191,135,7.774227130278173
2022-08-12,fine_all,Fine | With PSU,190,135,7.768283971643027
2022-08-19,fine_all,Fine | With PSU,190,135,7.714199450311436
2022-08-26,fine_all,Fine | With PSU,190,135,7.732918369370024
2022-09-02,fine_all,Fine | With PSU,190,135,8.19101715856857
2022-09-09,fine_all,Fine | With PSU,190,135,8.195904524833004
2022-09-16,fine_all,Fine | With PSU,190,135,8.112718855327651
2022-09-23,fine_all,Fine | With PSU,190,135,7.9398064977808005
2022-09-30,fine_all,Fine | With PSU,185,128,7.918017912725838
2022-10-07,fine_all,Fine | With PSU,185,128,7.891607920784363
2022-10-14,fine_all,Fine | With PSU,185,128,7.891033265259164
2022-10-21,fine_all,Fine | With PSU,185,128,8.120064547196145
2022-10-28,fine_all,Fine | With PSU,185,128,8.010151148195495
2022-11-04,fine_all,Fine | With PSU,185,128,8.071663625121532
2022-11-11,fine_all,Fine | With PSU,185,128,8.09265642414471
2022-11-18,fine_all,Fine | With PSU,185,128,8.10673571461021
2022-11-25,fine_all,Fine | With PSU,185,128,8.330005704372693
2022-12-02,fine_all,Fine | With PSU,185,128,8.161799155504458
2022-12-09,fine_all,Fine | With PSU,185,128,8.245954347254346
2022-12-16,fine_all,Fine | With PSU,185,128,8.483112012952237
2022-12-23,fine_all,Fine | With PSU,185,128,8.103863662724036
2022-12-30,fine_all,Fine | With PSU,185,128,8.174610522957174
2023-01-06,fine_all,Fine | With PSU,185,128,8.195286666740563
2023-01-13,fine_all,Fine | With PSU,185,128,8.174447971888478
2023-01-20,fine_all,Fine | With PSU,185,128,8.639075144705048
2023-01-27,fine_all,Fine | With PSU,185,128,8.738037038183048
2023-02-03,fine_all,Fine | With PSU,185,128,9.07842918119877
2023-02-10,fine_all,Fine | With PSU,187,129,9.171522188126612
2023-02-17,fine_all,Fine | With PSU,187,129,9.311912092671136
2023-02-24,fine_all,Fine | With PSU,187,129,9.452421070863178
2023-03-03,fine_all,Fine | With PSU,187,129,9.664765589363
2023-03-10,fine_all,Fine | With PSU,187,129,9.842817044552492
2023-03-17,fine_all,Fine | With PSU,187,129,10.053119751019551
2023-03-24,fine_all,Fine | With PSU,187,129,9.87732993927768
2023-03-31,fine_all,Fine | With PSU,190,131,9.94449561919061
2023-04-07,fine_all,Fine | With PSU,190,131,10.114201169355326
2023-04-14,fine_all,Fine | With PSU,190,131,10.173511511957143
2023-04-21,fine_all,Fine | With PSU,190,131,10.184733527179352
2023-04-28,fine_all,Fine | With PSU,190,131,9.896140029022716
2023-05-05,fine_all,Fine | With PSU,190,131,11.175156367440705
2023-05-12,fine_all,Fine | With PSU,190,131,12.138629231148332
2023-05-19,fine_all,Fine | With PSU,190,131,12.418276126539574
2023-05-26,fine_all,Fine | With PSU,190,131,11.87000468246191
2023-06-02,fine_all,Fine | With PSU,190,131,11.667427436227271
2023-06-09,fine_all,Fine | With PSU,190,131,11.984117219104435
2023-06-16,fine_all,Fine | With PSU,190,131,14.186056249466253
2023-06-23,fine_all,Fine | With PSU,190,131,14.24402917889793
2023-06-30,fine_all,Fine | With PSU,190,131,13.792147600980249
2023-07-07,fine_all,Fine | With PSU,190,131,14.836471436846093
2023-07-14,fine_all,Fine | With PSU,190,131,14.789723070665937
2023-07-21,fine_all,Fine | With PSU,190,131,15.581334410468783
2023-07-28,fine_all,Fine | With PSU,190,131,15.690998775630563
2023-08-04,fine_all,Fine | With PSU,190,131,15.979594194698366
2023-08-11,fine_all,Fine | With PSU,190,131,16.087471259551705
2023-08-18,fine_all,Fine | With PSU,190,131,15.816674306602353
2023-08-25,fine_all,Fine | With PSU,190,131,15.74016515286026
2023-09-01,fine_all,Fine | With PSU,190,131,15.558525000019698
2023-09-08,fine_all,Fine | With PSU,190,131,15.186841042050403
2023-09-15,fine_all,Fine | With PSU,190,131,15.492722803209732
2023-09-22,fine_all,Fine | With PSU,193,131,14.976896354185245
2023-09-29,fine_all,Fine | With PSU,193,132,15.078487991736202
2023-10-06,fine_all,Fine | With PSU,193,132,15.316519699135256
2023-10-13,fine_all,Fine | With PSU,193,132,15.809958896106334
2023-10-20,fine_all,Fine | With PSU,193,132,15.34318326936984
2023-10-27,fine_all,Fine | With PSU,193,132,14.49177850742096
2023-11-03,fine_all,Fine | With PSU,193,132,14.55792287230665
2023-11-10,fine_all,Fine | With PSU,193,132,14.25390922458208
2023-11-17,fine_all,Fine | With PSU,193,132,14.08018415614708
2023-11-24,fine_all,Fine | With PSU,193,132,14.202521869711887
2023-12-01,fine_all,Fine | With PSU,193,132,14.06331737245766
2023-12-08,fine_all,Fine | With PSU,193,132,13.970078215715446
2023-12-15,fine_all,Fine | With PSU,193,132,14.164624363381906
2023-12-22,fine_all,Fine | With PSU,193,132,16.397675396005916
2023-12-29,fine_all,Fine | With PSU,193,132,16.29673715127621
2024-01-05,fine_all,Fine | With PSU,193,132,16.479612370929384
2024-01-12,fine_all,Fine | With PSU,193,132,16.5556049988267
2024-01-19,fine_all,Fine | With PSU,193,132,16.854003648644312
2024-01-26,fine_all,Fine | With PSU,193,132,17.04202232815855
2024-02-02,fine_all,Fine | With PSU,193,132,16.548193941857246
2024-02-09,fine_all,Fine | With PSU,193,132,16.677902665090002
2024-02-16,fine_all,Fine | With PSU,194,132,16.967265458917133
2024-02-23,fine_all,Fine | With PSU,194,132,17.78328407577103
2024-03-01,fine_all,Fine | With PSU,194,132,17.73504994552221
2024-03-08,fine_all,Fine | With PSU,194,132,18.1111309126716
2024-03-15,fine_all,Fine | With PSU,194,132,17.481169498743096
2024-03-22,fine_all,Fine | With PSU,195,132,18.093669534160767
2024-03-29,fine_all,Fine | With PSU,190,124,17.216355932493073
2024-04-05,fine_all,Fine | With PSU,190,124,17.14516729167926
2024-04-12,fine_all,Fine | With PSU,190,124,17.250109457191332
2024-04-19,fine_all,Fine | With PSU,191,125,16.2255668407361
2024-04-26,fine_all,Fine | With PSU,191,125,16.46672570029701
2024-05-03,fine_all,Fine | With PSU,191,125,16.604007785065587
2024-05-10,fine_all,Fine | With PSU,191,125,16.211684636637507
2024-05-17,fine_all,Fine | With PSU,191,125,16.00403018699084
2024-05-24,fine_all,Fine | With PSU,191,125,16.36577981725784
2024-05-31,fine_all,Fine | With PSU,191,125,15.93414867766782
2024-06-07,fine_all,Fine | With PSU,191,125,14.622301397983778
2024-06-14,fine_all,Fine | With PSU,191,125,15.047198512936987
2024-06-21,fine_all,Fine | With PSU,191,125,15.374770708630377
2024-06-28,fine_all,Fine | With PSU,191,125,15.945787279363524
2024-07-05,fine_all,Fine | With PSU,191,125,15.710176139026155
2024-07-12,fine_all,Fine | With PSU,191,125,15.69781044297844
2024-07-19,fine_all,Fine | With PSU,191,125,15.423410050580715
2024-07-26,fine_all,Fine | With PSU,191,125,15.108514679046948
2024-08-02,fine_all,Fine | With PSU,191,125,14.992574244599671
2024-08-09,fine_all,Fine | With PSU,191,125,14.791696595255441
2024-08-16,fine_all,Fine | With PSU,191,125,15.24500993268414
2024-08-23,fine_all,Fine | With PSU,191,125,15.224618572184001
2024-08-30,fine_all,Fine | With PSU,191,125,15.228297009360753
2024-09-06,fine_all,Fine | With PSU,191,125,15.520352469529943
2024-09-13,fine_all,Fine | With PSU,191,125,15.352895925483745
2024-09-20,fine_all,Fine | With PSU,194,127,16.403144314665756
2024-09-27,fine_all,Fine | With PSU,202,130,15.880648079182974
2024-10-04,fine_all,Fine | With PSU,188,118,14.084189470349708
2024-10-11,fine_all,Fine | With PSU,188,118,14.284738462908498
2024-10-18,fine_all,Fine | With PSU,188,118,14.40236153609146
2024-10-25,fine_all,Fine | With PSU,188,118,12.691878059201334
2024-11-01,fine_all,Fine | With PSU,188,118,12.807124135311405
2024-11-08,fine_all,Fine | With PSU,188,118,12.945055636143433
2024-11-15,fine_all,Fine | With PSU,188,118,12.211021271129875
2024-11-22,fine_all,Fine | With PSU,188,118,12.389197967016168
2024-11-29,fine_all,Fine | With PSU,189,119,12.448824187986673
2024-12-06,fine_all,Fine | With PSU,189,119,12.258511177730671
2024-12-13,fine_all,Fine | With PSU,189,119,12.28790852560046
2024-12-20,fine_all,Fine | With PSU,189,119,11.300353244609688
2024-12-27,fine_all,Fine | With PSU,189,119,11.519610630612915
2025-01-03,fine_all,Fine | With PSU,189,119,11.485759148241476
2025-01-10,fine_all,Fine | With PSU,189,119,10.508578768784806
2025-01-17,fine_all,Fine | With PSU,189,119,10.497065563164256
2025-01-24,fine_all,Fine | With PSU,189,119,10.527081314919561
2025-01-31,fine_all,Fine | With PSU,189,119,10.597553738243093
2025-02-07,fine_all,Fine | With PSU,189,119,10.525720371722027
2025-02-14,fine_all,Fine | With PSU,189,119,9.168864890033019
2025-02-21,fine_all,Fine | With PSU,189,119,9.274599248388387
2025-02-28,fine_all,Fine | With PSU,189,119,8.72941891633998
2025-03-07,fine_all,Fine | With PSU,189,119,8.516625893527117
2025-03-14,fine_all,Fine | With PSU,189,119,8.578760398888843
2025-03-21,fine_all,Fine | With PSU,189,119,7.723996830548406
2025-03-28,fine_all,Fine | With PSU,188,119,8.087705343191605
2025-04-04,fine_all,Fine | With PSU,192,122,8.184997086107309
2025-04-11,fine_all,Fine | With PSU,192,122,8.21700905553818
2025-04-18,fine_all,Fine | With PSU,192,122,7.816877627867596
2025-04-25,fine_all,Fine | With PSU,192,122,7.964440584226749
2025-05-02,fine_all,Fine | With PSU,192,122,7.92771581503565
2025-05-09,fine_all,Fine | With PSU,192,122,7.8668997502242055
2025-05-16,fine_all,Fine | With PSU,192,122,7.398343626829751
2025-05-23,fine_all,Fine | With PSU,192,122,7.561540029230177
2025-05-30,fine_all,Fine | With PSU,192,122,7.600442947210927
2025-06-06,fine_all,Fine | With PSU,192,122,7.960847130188012
2025-06-13,fine_all,Fine | With PSU,192,122,7.892541499822887
2025-06-20,fine_all,Fine | With PSU,192,122,7.839590049523775
2025-06-27,fine_all,Fine | With PSU,192,122,7.682633824869856
