Date,spec,label,sector_col,exclude_psu,baseline_corr,same_sector_mean,same_sector_excess,same_group_mean,same_group_excess,n_tickers,n_baseline_pairs,n_sector_pairs,n_group_pairs
2016-11-04,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.27406812327073,0.375622192990189,0.10155406971945902,0.36278904832615466,0.08872092505542467,175,15199,473,486
2016-11-11,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.27062320291923053,0.36374911454147385,0.09312591162224332,0.36494723691155995,0.09432403399232941,175,15199,473,486
2016-11-18,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2761382197592258,0.36453542431256275,0.08839720455333694,0.3660969398734739,0.0899587201142481,175,15199,473,486
2016-11-25,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2723242660888364,0.36533936618864665,0.09301510009981023,0.35999393799079227,0.08766967190195585,175,15199,473,486
2016-12-02,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.27018024991516126,0.3625881694811702,0.09240791956600891,0.35870697569272536,0.0885267257775641,175,15199,473,486
2016-12-09,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2682077809642585,0.3593631569865148,0.09115537602225626,0.35590626898289485,0.08769848801863633,175,15199,473,486
2016-12-16,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2659823080708115,0.36218744931575214,0.09620514124494062,0.3598136902506676,0.0938313821798561,175,15199,473,486
2016-12-23,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.270752532917195,0.3673243543004214,0.0965718213832264,0.3609213563145306,0.09016882339733562,175,15199,473,486
2016-12-30,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2708355074858882,0.3679422214307028,0.09710671394481463,0.3605785101487486,0.0897430026628604,174,15025,473,486
2017-01-06,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2686123292640955,0.3642543326588203,0.09564200339472478,0.3624277213168759,0.09381539205278039,174,15025,473,486
2017-01-13,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.25363742119481614,0.3464899869030102,0.09285256570819406,0.3466012398424543,0.09296381864763814,174,15025,473,486
2017-01-20,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.25454568441538283,0.34937418604211273,0.0948285016267299,0.35447048344336785,0.09992479902798501,174,15025,473,486
2017-01-27,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.26012852979674417,0.35861118865826785,0.09848265886152369,0.3757869230409683,0.11565839324422411,174,15025,473,486
2017-02-03,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2599459492299132,0.360215328660104,0.10026937943019076,0.3688845635660569,0.10893861433614371,174,15025,473,486
2017-02-10,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.22478709111879808,0.31908882714698444,0.09430173602818637,0.3195379283369794,0.09475083721818134,174,15025,473,486
2017-02-17,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.22134873197095017,0.31250638708276574,0.09115765511181556,0.32268919587472666,0.10134046390377649,174,15025,473,486
2017-02-24,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.21352174138223948,0.30213451837776295,0.08861277699552347,0.31654362944742265,0.10302188806518317,174,15025,473,486
2017-03-03,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18869110060216207,0.27114425081799043,0.08245315021582836,0.29338544853287907,0.104694347930717,174,15025,473,486
2017-03-10,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18851513233136655,0.27070093642009696,0.08218580408873041,0.2933222422112302,0.10480710987986366,174,15025,473,486
2017-03-17,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.19699783370971452,0.27734160518231044,0.08034377147259592,0.29283866759366367,0.09584083388394915,174,15025,473,486
2017-03-24,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.1955271798461361,0.27559006777337797,0.08006288792724187,0.29289497512328677,0.09736779527715067,174,15051,473,486
2017-03-31,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20043766333266522,0.27187765681140014,0.07143999347873492,0.2850056784675158,0.08456801513485057,172,14706,498,420
2017-04-07,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.19978828262247264,0.27184838524318305,0.07206010262071041,0.2833273697126187,0.08353908709014604,172,14706,498,420
2017-04-14,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.19130334722357295,0.26553011464746595,0.074226767423893,0.273978435183518,0.08267508795994505,172,14706,498,420
2017-04-21,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.19030617230833624,0.2661897801381835,0.07588360782984727,0.271822888746751,0.08151671643841474,172,14706,498,420
2017-04-28,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.19506895794320617,0.2838930454475898,0.08882408750438364,0.27325092451571903,0.07818196657251286,172,14706,498,420
2017-05-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.1920332573944207,0.2805979892977652,0.08856473190334449,0.26715097122389087,0.07511771382947016,172,14706,498,420
2017-05-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.19152883932036743,0.28199975710413683,0.0904709177837694,0.2680835650455632,0.07655472572519575,172,14706,498,420
2017-05-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.19017996707626206,0.28092689444166113,0.09074692736539908,0.26730875351606304,0.07712878643980098,172,14706,498,420
2017-05-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18346420983382308,0.26293900277835774,0.07947479294453466,0.2608235508991686,0.0773593410653455,171,14535,494,417
2017-06-02,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18237395027643324,0.25872122903317624,0.07634727875674299,0.2661117061995267,0.08373775592309343,171,14535,494,417
