Date,Ticker,In_Nifty200,Adj_Close,Weekly_Return,Sector_Coarse,Sector_Fine,Promoter_Group
2015-01-09,HDFCBANK,True,222.6203155517578,0.010722019464804555,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-09,HDIL,True,68.05000305175781,-0.02646635813643261,CONSTRUCTION,Real Estate - Diversified,Independent
2015-01-09,HEROMOTOCO,True,2117.16796875,-0.034166238987255126,AUTOMOBILE,Auto Manufacturers,Independent
2015-01-09,HEXAWARE,True,,,IT,,Independent
2015-01-09,HINDALCO,True,143.4779815673828,-0.031855076227088386,METALS,Aluminum,Independent
2015-01-09,HINDPETRO,True,52.87138366699219,0.07844371691848018,OIL & GAS,Oil & Gas Refining & Marketing,Independent
2015-01-09,ICICIBANK,True,285.30242919921875,-0.056445011884275864,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-09,IDBI,True,67.76573944091797,-0.059129205836112364,BANKS,Banks - Regional,Independent
2015-01-09,IDEA,True,88.00326538085938,-0.07692305229980101,TELECOM,Telecom Services,Independent
2015-01-09,IDFC,True,,,FINANCIAL SERVICES,,Independent
2015-01-09,IGL,True,38.57286834716797,-0.0014371631448285571,OIL & GAS,Utilities - Regulated Gas,Independent
2015-01-09,INDIACEM,True,79.9641342163086,-0.031250207964389154,CEMENT AND CEMENT PRODUCTS,Building Materials,Independent
2015-01-09,INDIANB,True,170.3314666748047,-0.025307692065894782,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-09,INDUSINDBK,True,755.2142944335938,-0.01703661758614594,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-09,INFY,True,386.40716552734375,0.030424391010468232,IT,Information Technology Services,Independent
2015-01-09,INGVYSYABK,True,,,BANKS,,Independent
2015-01-09,IOB,True,59.849998474121094,-0.06264683000143267,BANKS,Banks - Regional,Independent
2015-01-09,IOC,True,28.926883697509766,0.021219331471806546,OIL & GAS,Oil & Gas Refining & Marketing,Independent
2015-01-09,IPCALAB,True,358.3858337402344,0.016515231385665352,PHARMA,Drug Manufacturers - Specialty & Generic,Independent
2015-01-09,IRB,True,10.26760482788086,-0.10926100616182577,CONSTRUCTION,Infrastructure Operations,Independent
2015-01-09,ITC,True,156.72280883789062,-0.03095312225801161,CONSUMER GOODS,Tobacco,Independent
2015-01-09,JINDALSTEL,True,150.71994018554688,-0.05619011837585208,METALS,Steel,Independent
2015-01-09,JISLJALEQS,True,60.897743225097656,-0.07238239653162115,PLASTIC AND PLASTIC PRODUCTS,Conglomerates,Independent
2015-01-09,JPASSOCIAT,True,26.299999237060547,-0.0471014900884561,CONSTRUCTION,Conglomerates,Independent
2015-01-09,JPPOWER,True,11.899999618530273,-0.05555561442433876,POWER,Utilities - Independent Power Producers,Independent
2015-01-09,JSWENERGY,True,88.46976470947266,-0.0196561498967317,POWER,Utilities - Independent Power Producers,Independent
2015-01-09,JSWSTEEL,True,89.81167602539062,-0.05256511655252638,METALS,Steel,Independent
2015-01-09,JUBLFOOD,True,134.178955078125,0.002916635635190179,CONSUMER SERVICES,Restaurants,Independent
2015-01-09,JUSTDIAL,True,1463.7445068359375,0.03879503883549562,COMPUTERS - SOFTWARE,Internet Content & Information,Independent
2015-01-09,KARURVYSYA,True,67.42202758789062,-0.02910464585348449,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-09,KOTAKBANK,True,135.12071228027344,0.07030808458547289,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-09,KSCL,True,743.769775390625,0.03368313028958991,FOOD AND FOOD PROCESSING,Agricultural Inputs,Independent
2015-01-09,KTKBANK,True,76.83220672607422,-0.04396341020003902,BANKS,Banks - Regional,Independent
2015-01-09,LICHSGFIN,True,397.3885803222656,0.01381899101660089,FINANCIAL SERVICES,Mortgage Finance,Independent
2015-01-09,LT,True,846.809326171875,-0.022415542115200804,CONSTRUCTION,Engineering & Construction,Independent
