Month_End,Ticker,In_Nifty200
2024-08-31,BANKINDIA,True
2024-08-31,BDL,True
2024-08-31,BEL,True
2024-08-31,BERGEPAINT,True
2024-08-31,BHARATFORG,True
2024-08-31,BHEL,True
2024-08-31,BIOCON,True
2024-08-31,BOSCHLTD,True
2024-08-31,BPCL,True
2024-08-31,CANBK,True
2024-08-31,CASTROLIND,True
2024-08-31,CGPOWER,True
2024-08-31,CHOLAFIN,True
2024-08-31,CIPLA,True
2024-08-31,COALINDIA,True
2024-08-31,COFORGE,True
2024-08-31,COLPAL,True
2024-08-31,CONCOR,True
2024-08-31,CUB,True
2024-08-31,CUMMINSIND,True
2024-08-31,DABUR,True
2024-08-31,DALBHARAT,True
2024-08-31,DEEPAKNTR,True
2024-08-31,DELHIVERY,True
2024-08-31,DHANI,True
2024-08-31,DIVISLAB,True
2024-08-31,DIXON,True
2024-08-31,DLF,True
2024-08-31,DMART,True
2024-08-31,DRREDDY,True
2024-08-31,EICHERMOT,True
2024-08-31,ENDURANCE,True
2024-08-31,ESCORTS,True
2024-08-31,FACT,True
2024-08-31,FEDERALBNK,True
2024-08-31,FORTIS,True
2024-08-31,GLAND,True
2024-08-31,GODREJCP,True
2024-08-31,GODREJIND,True
2024-08-31,GODREJPROP,True
2024-08-31,GRASIM,True
2024-08-31,GUJGASLTD,True
2024-08-31,HAL,True
2024-08-31,HAVELLS,True
2024-08-31,HCLTECH,True
2024-08-31,HDFC,True
2024-08-31,HDFCAMC,True
2024-08-31,HDFCBANK,True
2024-08-31,HDFCLIFE,True
2024-08-31,HEROMOTOCO,True
2024-08-31,HINDALCO,True
2024-08-31,HINDCOPPER,True
2024-08-31,HINDPETRO,True
2024-08-31,ICICIBANK,True
2024-08-31,ICICIGI,True
2024-08-31,IDBI,True
2024-08-31,IDEA,True
2024-08-31,IDFCFIRSTB,True
2024-08-31,IGL,True
2024-08-31,INDIANB,True
2024-08-31,INDIGO,True
2024-08-31,INDUSINDBK,True
2024-08-31,INDUSTOWER,True
2024-08-31,INFY,True
2024-08-31,IOC,True
2024-08-31,IPCALAB,True
2024-08-31,IRCTC,True
2024-08-31,IREDA,True
2024-08-31,IRFC,True
2024-08-31,ITC,True
2024-08-31,JINDALSTEL,True
2024-08-31,JIOFIN,True
2024-08-31,JSWENERGY,True
2024-08-31,JSWINFRA,True
2024-08-31,JSWSTEEL,True
2024-08-31,JUBLFOOD,True
2024-08-31,KALYANKJIL,True
2024-08-31,KOTAKBANK,True
2024-08-31,KPITTECH,True
2024-08-31,LALPATHLAB,True
2024-08-31,LAURUSLABS,True
2024-08-31,LICHSGFIN,True
2024-08-31,LICI,True
2024-08-31,LODHA,True
2024-08-31,LT,True
2024-08-31,LTTS,True
2024-08-31,LUPIN,True
2024-08-31,MARICO,True
2024-08-31,MARUTI,True
2024-08-31,MAZDOCK,True
2024-08-31,MFSL,True
2024-08-31,MGL,True
2024-08-31,MOTHERSON,True
2024-08-31,MPHASIS,True
2024-08-31,MRF,True
2024-08-31,NATCOPHARM,True
2024-08-31,NAUKRI,True
2024-08-31,NHPC,True
2024-08-31,NMDC,True
2024-08-31,NTPC,True
2024-08-31,OBEROIRLTY,True
2024-08-31,OIL,True
2024-08-31,ONGC,True
2024-08-31,PATANJALI,True
2024-08-31,PEL,True
2024-08-31,PETRONET,True
2024-08-31,PFC,True
2024-08-31,PFIZER,True
2024-08-31,PIDILITIND,True
2024-08-31,PIIND,True
2024-08-31,PNB,True
2024-08-31,POLYCAB,True
2024-08-31,POONAWALLA,True
2024-08-31,POWERGRID,True
2024-08-31,PRESTIGE,True
2024-08-31,RBLBANK,True
2024-08-31,RECLTD,True
2024-08-31,RELIANCE,True
2024-08-31,RVNL,True
2024-08-31,SAIL,True
2024-08-31,SANOFI,True
2024-08-31,SBICARD,True
2024-08-31,SBILIFE,True
2024-08-31,SBIN,True
2024-08-31,SHREECEM,True
2024-08-31,SIEMENS,True
2024-08-31,SJVN,True
2024-08-31,SONACOMS,True
2024-08-31,SRF,True
2024-08-31,SUNPHARMA,True
2024-08-31,SUNTV,True
2024-08-31,SUPREMEIND,True
2024-08-31,SUZLON,True
2024-08-31,SYNGENE,True
2024-08-31,TATACHEM,True
2024-08-31,TATACOMM,True
2024-08-31,TATACONSUM,True
2024-08-31,TATAELXSI,True
2024-08-31,TATATECH,True
2024-08-31,TCS,True
2024-08-31,TECHM,True
2024-08-31,TIINDIA,True
2024-08-31,TITAN,True
2024-08-31,TORNTPHARM,True
2024-08-31,TORNTPOWER,True
2024-08-31,TRENT,True
2024-08-31,TVSMOTOR,True
2024-08-31,ULTRACEMCO,True
2024-08-31,UNIONBANK,True
2024-08-31,UPL,True
2024-08-31,VBL,True
2024-08-31,VEDL,True
2024-08-31,VOLTAS,True
2024-08-31,WIPRO,True
2024-08-31,YESBANK,True
2024-08-31,ZEEL,True
2024-09-30,AARTIIND,True
2024-09-30,ABCAPITAL,True
2024-09-30,ABFRL,True
2024-09-30,ADANIGREEN,True
2024-09-30,ADANIPOWER,True
2024-09-30,AMBUJACEM,True
2024-09-30,APLAPOLLO,True
2024-09-30,APOLLOHOSP,True
2024-09-30,APOLLOTYRE,True
2024-09-30,ASIANPAINT,True
2024-09-30,ASTRAL,True
2024-09-30,ATGL,True
2024-09-30,AUBANK,True
2024-09-30,AUROPHARMA,True
2024-09-30,AXISBANK,True
2024-09-30,BAJAJ-AUTO,True
2024-09-30,BAJAJFINSV,True
2024-09-30,BAJAJHLDNG,True
2024-09-30,BAJFINANCE,True
2024-09-30,BALKRISIND,True
2024-09-30,BANDHANBNK,True
2024-09-30,BANKBARODA,True
2024-09-30,BANKINDIA,True
2024-09-30,BDL,True
2024-09-30,BEL,True
2024-09-30,BHARATFORG,True
2024-09-30,BHARTIHEXA,True
2024-09-30,BHEL,True
2024-09-30,BIOCON,True
2024-09-30,BOSCHLTD,True
2024-09-30,BPCL,True
2024-09-30,CANBK,True
2024-09-30,CASTROLIND,True
2024-09-30,CENTRALBK,True
2024-09-30,CGPOWER,True
2024-09-30,CHOLAFIN,True
2024-09-30,CIPLA,True
2024-09-30,COALINDIA,True
2024-09-30,COCHINSHIP,True
2024-09-30,COFORGE,True
2024-09-30,COLPAL,True
2024-09-30,CONCOR,True
2024-09-30,CUB,True
2024-09-30,CUMMINSIND,True
2024-09-30,DABUR,True
2024-09-30,DELHIVERY,True
2024-09-30,DHANI,True
2024-09-30,DIVISLAB,True
2024-09-30,DIXON,True
2024-09-30,DLF,True
2024-09-30,DMART,True
2024-09-30,DRREDDY,True
2024-09-30,EICHERMOT,True
2024-09-30,ENDURANCE,True
2024-09-30,ESCORTS,True
2024-09-30,EXIDEIND,True
2024-09-30,FACT,True
2024-09-30,FEDERALBNK,True
2024-09-30,GODREJCP,True
2024-09-30,GODREJIND,True
2024-09-30,GODREJPROP,True
2024-09-30,GRASIM,True
2024-09-30,HAL,True
2024-09-30,HAVELLS,True
2024-09-30,HCLTECH,True
2024-09-30,HDFC,True
2024-09-30,HDFCAMC,True
2024-09-30,HDFCBANK,True
2024-09-30,HDFCLIFE,True
2024-09-30,HEROMOTOCO,True
2024-09-30,HINDALCO,True
2024-09-30,HINDCOPPER,True
2024-09-30,HINDPETRO,True
2024-09-30,HINDZINC,True
2024-09-30,HUDCO,True
2024-09-30,ICICIBANK,True
2024-09-30,ICICIGI,True
2024-09-30,IDBI,True
2024-09-30,IDFCFIRSTB,True
2024-09-30,IGL,True
2024-09-30,INDIANB,True
2024-09-30,INDIGO,True
2024-09-30,INDUSINDBK,True
2024-09-30,INDUSTOWER,True
2024-09-30,INFY,True
2024-09-30,IOB,True
2024-09-30,IOC,True
2024-09-30,IRB,True
2024-09-30,IRCTC,True
2024-09-30,IREDA,True
2024-09-30,IRFC,True
2024-09-30,ITC,True
2024-09-30,JINDALSTEL,True
2024-09-30,JIOFIN,True
2024-09-30,JSWENERGY,True
2024-09-30,JSWINFRA,True
2024-09-30,JSWSTEEL,True
2024-09-30,JUBLFOOD,True
2024-09-30,KALYANKJIL,True
2024-09-30,KOTAKBANK,True
2024-09-30,KPITTECH,True
2024-09-30,LICHSGFIN,True
2024-09-30,LICI,True
2024-09-30,LODHA,True
2024-09-30,LT,True
2024-09-30,LUPIN,True
2024-09-30,MARICO,True
2024-09-30,MARUTI,True
2024-09-30,MAZDOCK,True
2024-09-30,MFSL,True
2024-09-30,MGL,True
2024-09-30,MOTHERSON,True
2024-09-30,MPHASIS,True
2024-09-30,MRF,True
2024-09-30,MRPL,True
2024-09-30,NATCOPHARM,True
2024-09-30,NAUKRI,True
2024-09-30,NHPC,True
2024-09-30,NLCINDIA,True
2024-09-30,NMDC,True
2024-09-30,NTPC,True
2024-09-30,OBEROIRLTY,True
2024-09-30,OIL,True
2024-09-30,ONGC,True
2024-09-30,PATANJALI,True
2024-09-30,PETRONET,True
2024-09-30,PFC,True
2024-09-30,PFIZER,True
2024-09-30,PIDILITIND,True
2024-09-30,PIIND,True
2024-09-30,PNB,True
2024-09-30,POLYCAB,True
2024-09-30,POONAWALLA,True
2024-09-30,POWERGRID,True
2024-09-30,PRESTIGE,True
2024-09-30,RBLBANK,True
2024-09-30,RECLTD,True
2024-09-30,RELIANCE,True
2024-09-30,RVNL,True
2024-09-30,SAIL,True
2024-09-30,SANOFI,True
2024-09-30,SBICARD,True
2024-09-30,SBILIFE,True
2024-09-30,SBIN,True
2024-09-30,SHREECEM,True
2024-09-30,SIEMENS,True
2024-09-30,SJVN,True
2024-09-30,SOLARINDS,True
2024-09-30,SONACOMS,True
2024-09-30,SRF,True
2024-09-30,SUNDARMFIN,True
2024-09-30,SUNPHARMA,True
2024-09-30,SUPREMEIND,True
2024-09-30,SUZLON,True
2024-09-30,TATACHEM,True
2024-09-30,TATACOMM,True
2024-09-30,TATACONSUM,True
2024-09-30,TATAELXSI,True
2024-09-30,TATATECH,True
2024-09-30,TCS,True
2024-09-30,TECHM,True
2024-09-30,TIINDIA,True
2024-09-30,TITAN,True
2024-09-30,TORNTPHARM,True
2024-09-30,TORNTPOWER,True
2024-09-30,TRENT,True
2024-09-30,TVSMOTOR,True
2024-09-30,ULTRACEMCO,True
2024-09-30,UNIONBANK,True
2024-09-30,UPL,True
2024-09-30,VBL,True
2024-09-30,VEDL,True
2024-09-30,VOLTAS,True
2024-09-30,WIPRO,True
2024-09-30,YESBANK,True
2024-10-31,AARTIIND,True
2024-10-31,ABCAPITAL,True
2024-10-31,ABFRL,True
2024-10-31,ADANIGREEN,True
2024-10-31,ADANIPOWER,True
2024-10-31,AMBUJACEM,True
2024-10-31,APLAPOLLO,True
2024-10-31,APOLLOHOSP,True
2024-10-31,APOLLOTYRE,True
2024-10-31,ASIANPAINT,True
2024-10-31,ASTRAL,True
2024-10-31,ATGL,True
2024-10-31,AUBANK,True
2024-10-31,AUROPHARMA,True
2024-10-31,AXISBANK,True
2024-10-31,BAJAJ-AUTO,True
2024-10-31,BAJAJFINSV,True
2024-10-31,BAJAJHLDNG,True
2024-10-31,BAJFINANCE,True
2024-10-31,BALKRISIND,True
2024-10-31,BANDHANBNK,True
2024-10-31,BANKBARODA,True
2024-10-31,BANKINDIA,True
2024-10-31,BDL,True
2024-10-31,BEL,True
2024-10-31,BHARATFORG,True
2024-10-31,BHARTIHEXA,True
2024-10-31,BHEL,True
2024-10-31,BIOCON,True
2024-10-31,BOSCHLTD,True
2024-10-31,BPCL,True
2024-10-31,CANBK,True
2024-10-31,CASTROLIND,True
2024-10-31,CENTRALBK,True
2024-10-31,CGPOWER,True
2024-10-31,CHOLAFIN,True
2024-10-31,CIPLA,True
2024-10-31,COALINDIA,True
2024-10-31,COCHINSHIP,True
2024-10-31,COFORGE,True
2024-10-31,COLPAL,True
2024-10-31,CONCOR,True
2024-10-31,CUB,True
2024-10-31,CUMMINSIND,True
2024-10-31,DABUR,True
2024-10-31,DELHIVERY,True
2024-10-31,DHANI,True
2024-10-31,DIVISLAB,True
2024-10-31,DIXON,True
2024-10-31,DLF,True
2024-10-31,DMART,True
2024-10-31,DRREDDY,True
2024-10-31,EICHERMOT,True
2024-10-31,ENDURANCE,True
2024-10-31,ESCORTS,True
2024-10-31,EXIDEIND,True
2024-10-31,FACT,True
2024-10-31,FEDERALBNK,True
2024-10-31,GODREJCP,True
2024-10-31,GODREJIND,True
2024-10-31,GODREJPROP,True
2024-10-31,GRASIM,True
2024-10-31,HAL,True
2024-10-31,HAVELLS,True
2024-10-31,HCLTECH,True
2024-10-31,HDFC,True
2024-10-31,HDFCAMC,True
2024-10-31,HDFCBANK,True
2024-10-31,HDFCLIFE,True
2024-10-31,HEROMOTOCO,True
2024-10-31,HINDALCO,True
2024-10-31,HINDCOPPER,True
2024-10-31,HINDPETRO,True
2024-10-31,HINDZINC,True
2024-10-31,HUDCO,True
2024-10-31,ICICIBANK,True
2024-10-31,ICICIGI,True
2024-10-31,IDBI,True
2024-10-31,IDFCFIRSTB,True
2024-10-31,IGL,True
2024-10-31,INDIANB,True
2024-10-31,INDIGO,True
2024-10-31,INDUSINDBK,True
2024-10-31,INDUSTOWER,True
2024-10-31,INFY,True
2024-10-31,IOB,True
2024-10-31,IOC,True
2024-10-31,IRB,True
2024-10-31,IRCTC,True
2024-10-31,IREDA,True
2024-10-31,IRFC,True
2024-10-31,ITC,True
2024-10-31,JINDALSTEL,True
2024-10-31,JIOFIN,True
2024-10-31,JSWENERGY,True
2024-10-31,JSWINFRA,True
2024-10-31,JSWSTEEL,True
2024-10-31,JUBLFOOD,True
2024-10-31,KALYANKJIL,True
2024-10-31,KOTAKBANK,True
2024-10-31,KPITTECH,True
2024-10-31,LICHSGFIN,True
2024-10-31,LICI,True
2024-10-31,LODHA,True
2024-10-31,LT,True
2024-10-31,LUPIN,True
2024-10-31,MARICO,True
2024-10-31,MARUTI,True
2024-10-31,MAZDOCK,True
2024-10-31,MFSL,True
2024-10-31,MGL,True
2024-10-31,MOTHERSON,True
2024-10-31,MPHASIS,True
2024-10-31,MRF,True
2024-10-31,MRPL,True
2024-10-31,NATCOPHARM,True
2024-10-31,NAUKRI,True
2024-10-31,NHPC,True
2024-10-31,NLCINDIA,True
2024-10-31,NMDC,True
2024-10-31,NTPC,True
2024-10-31,OBEROIRLTY,True
2024-10-31,OIL,True
2024-10-31,ONGC,True
2024-10-31,PATANJALI,True
2024-10-31,PETRONET,True
2024-10-31,PFC,True
2024-10-31,PFIZER,True
2024-10-31,PIDILITIND,True
2024-10-31,PIIND,True
2024-10-31,PNB,True
2024-10-31,POLYCAB,True
2024-10-31,POONAWALLA,True
2024-10-31,POWERGRID,True
2024-10-31,PRESTIGE,True
2024-10-31,RBLBANK,True
2024-10-31,RECLTD,True
2024-10-31,RELIANCE,True
2024-10-31,RVNL,True
2024-10-31,SAIL,True
2024-10-31,SANOFI,True
2024-10-31,SBICARD,True
2024-10-31,SBILIFE,True
2024-10-31,SBIN,True
2024-10-31,SHREECEM,True
2024-10-31,SIEMENS,True
2024-10-31,SJVN,True
2024-10-31,SOLARINDS,True
2024-10-31,SONACOMS,True
2024-10-31,SRF,True
2024-10-31,SUNDARMFIN,True
2024-10-31,SUNPHARMA,True
2024-10-31,SUPREMEIND,True
2024-10-31,SUZLON,True
2024-10-31,TATACHEM,True
2024-10-31,TATACOMM,True
2024-10-31,TATACONSUM,True
2024-10-31,TATAELXSI,True
2024-10-31,TATATECH,True
2024-10-31,TCS,True
2024-10-31,TECHM,True
2024-10-31,TIINDIA,True
2024-10-31,TITAN,True
2024-10-31,TORNTPHARM,True
2024-10-31,TORNTPOWER,True
2024-10-31,TRENT,True
2024-10-31,TVSMOTOR,True
2024-10-31,ULTRACEMCO,True
2024-10-31,UNIONBANK,True
2024-10-31,UPL,True
2024-10-31,VBL,True
2024-10-31,VEDL,True
2024-10-31,VOLTAS,True
2024-10-31,WIPRO,True
2024-10-31,YESBANK,True
2024-11-30,AARTIIND,True
2024-11-30,ABCAPITAL,True
2024-11-30,ABFRL,True
2024-11-30,ADANIGREEN,True
2024-11-30,ADANIPOWER,True
2024-11-30,AMBUJACEM,True
2024-11-30,APLAPOLLO,True
2024-11-30,APOLLOHOSP,True
2024-11-30,APOLLOTYRE,True
2024-11-30,ASIANPAINT,True
2024-11-30,ASTRAL,True
2024-11-30,ATGL,True
2024-11-30,AUBANK,True
2024-11-30,AUROPHARMA,True
2024-11-30,AXISBANK,True
2024-11-30,BAJAJ-AUTO,True
2024-11-30,BAJAJFINSV,True
2024-11-30,BAJAJHLDNG,True
2024-11-30,BAJFINANCE,True
2024-11-30,BALKRISIND,True
2024-11-30,BANDHANBNK,True
2024-11-30,BANKBARODA,True
2024-11-30,BANKINDIA,True
2024-11-30,BDL,True
2024-11-30,BEL,True
2024-11-30,BHARATFORG,True
2024-11-30,BHARTIHEXA,True
2024-11-30,BHEL,True
2024-11-30,BIOCON,True
2024-11-30,BOSCHLTD,True
2024-11-30,BPCL,True
2024-11-30,CANBK,True
2024-11-30,CASTROLIND,True
2024-11-30,CENTRALBK,True
2024-11-30,CGPOWER,True
2024-11-30,CHOLAFIN,True
2024-11-30,CIPLA,True
2024-11-30,COALINDIA,True
2024-11-30,COCHINSHIP,True
2024-11-30,COFORGE,True
2024-11-30,COLPAL,True
2024-11-30,CONCOR,True
2024-11-30,CUB,True
2024-11-30,CUMMINSIND,True
2024-11-30,DABUR,True
2024-11-30,DELHIVERY,True
2024-11-30,DHANI,True
2024-11-30,DIVISLAB,True
2024-11-30,DIXON,True
2024-11-30,DLF,True
2024-11-30,DMART,True
2024-11-30,DRREDDY,True
2024-11-30,EICHERMOT,True
2024-11-30,ENDURANCE,True
2024-11-30,ESCORTS,True
2024-11-30,EXIDEIND,True
2024-11-30,FACT,True
2024-11-30,FEDERALBNK,True
2024-11-30,GODREJCP,True
2024-11-30,GODREJIND,True
2024-11-30,GODREJPROP,True
2024-11-30,GRASIM,True
2024-11-30,HAL,True
2024-11-30,HAVELLS,True
2024-11-30,HCLTECH,True
2024-11-30,HDFC,True
2024-11-30,HDFCAMC,True
2024-11-30,HDFCBANK,True
2024-11-30,HDFCLIFE,True
2024-11-30,HEROMOTOCO,True
2024-11-30,HINDALCO,True
2024-11-30,HINDCOPPER,True
2024-11-30,HINDPETRO,True
2024-11-30,HINDZINC,True
2024-11-30,HUDCO,True
2024-11-30,ICICIBANK,True
2024-11-30,ICICIGI,True
2024-11-30,IDBI,True
2024-11-30,IDFCFIRSTB,True
2024-11-30,IGL,True
2024-11-30,INDIANB,True
2024-11-30,INDIGO,True
2024-11-30,INDUSINDBK,True
2024-11-30,INDUSTOWER,True
2024-11-30,INFY,True
2024-11-30,IOB,True
2024-11-30,IOC,True
2024-11-30,IRB,True
2024-11-30,IRCTC,True
2024-11-30,IREDA,True
2024-11-30,IRFC,True
2024-11-30,ITC,True
2024-11-30,JINDALSTEL,True
2024-11-30,JIOFIN,True
2024-11-30,JSWENERGY,True
2024-11-30,JSWINFRA,True
2024-11-30,JSWSTEEL,True
2024-11-30,JUBLFOOD,True
2024-11-30,KALYANKJIL,True
2024-11-30,KOTAKBANK,True
2024-11-30,KPITTECH,True
2024-11-30,LICHSGFIN,True
2024-11-30,LICI,True
2024-11-30,LODHA,True
2024-11-30,LT,True
2024-11-30,LUPIN,True
2024-11-30,MARICO,True
2024-11-30,MARUTI,True
2024-11-30,MAZDOCK,True
2024-11-30,MFSL,True
2024-11-30,MGL,True
2024-11-30,MOTHERSON,True
2024-11-30,MPHASIS,True
2024-11-30,MRF,True
2024-11-30,MRPL,True
2024-11-30,NATCOPHARM,True
2024-11-30,NAUKRI,True
2024-11-30,NHPC,True
2024-11-30,NLCINDIA,True
2024-11-30,NMDC,True
2024-11-30,NTPC,True
2024-11-30,OBEROIRLTY,True
2024-11-30,OIL,True
2024-11-30,ONGC,True
2024-11-30,PATANJALI,True
2024-11-30,PETRONET,True
2024-11-30,PFC,True
2024-11-30,PFIZER,True
2024-11-30,PIDILITIND,True
2024-11-30,PIIND,True
2024-11-30,PNB,True
2024-11-30,POLYCAB,True
2024-11-30,POONAWALLA,True
2024-11-30,POWERGRID,True
2024-11-30,PRESTIGE,True
2024-11-30,RBLBANK,True
2024-11-30,RECLTD,True
2024-11-30,RELIANCE,True
2024-11-30,RVNL,True
2024-11-30,SAIL,True
2024-11-30,SANOFI,True
2024-11-30,SBICARD,True
2024-11-30,SBILIFE,True
2024-11-30,SBIN,True
2024-11-30,SHREECEM,True
2024-11-30,SIEMENS,True
2024-11-30,SJVN,True
2024-11-30,SOLARINDS,True
2024-11-30,SONACOMS,True
2024-11-30,SRF,True
2024-11-30,SUNDARMFIN,True
2024-11-30,SUNPHARMA,True
2024-11-30,SUPREMEIND,True
2024-11-30,SUZLON,True
2024-11-30,TATACHEM,True
2024-11-30,TATACOMM,True
2024-11-30,TATACONSUM,True
2024-11-30,TATAELXSI,True
2024-11-30,TATATECH,True
2024-11-30,TCS,True
2024-11-30,TECHM,True
2024-11-30,TIINDIA,True
2024-11-30,TITAN,True
2024-11-30,TORNTPHARM,True
2024-11-30,TORNTPOWER,True
2024-11-30,TRENT,True
2024-11-30,TVSMOTOR,True
2024-11-30,ULTRACEMCO,True
2024-11-30,UNIONBANK,True
2024-11-30,UPL,True
2024-11-30,VBL,True
2024-11-30,VEDL,True
2024-11-30,VOLTAS,True
2024-11-30,WIPRO,True
2024-11-30,YESBANK,True
2024-12-31,AARTIIND,True
2024-12-31,ABCAPITAL,True
2024-12-31,ABFRL,True
2024-12-31,ADANIGREEN,True
2024-12-31,ADANIPOWER,True
2024-12-31,AMBUJACEM,True
2024-12-31,APLAPOLLO,True
2024-12-31,APOLLOHOSP,True
2024-12-31,APOLLOTYRE,True
2024-12-31,ASIANPAINT,True
2024-12-31,ASTRAL,True
2024-12-31,ATGL,True
2024-12-31,AUBANK,True
2024-12-31,AUROPHARMA,True
2024-12-31,AXISBANK,True
2024-12-31,BAJAJ-AUTO,True
2024-12-31,BAJAJFINSV,True
2024-12-31,BAJAJHLDNG,True
2024-12-31,BAJFINANCE,True
2024-12-31,BALKRISIND,True
2024-12-31,BANDHANBNK,True
2024-12-31,BANKBARODA,True
2024-12-31,BANKINDIA,True
2024-12-31,BDL,True
2024-12-31,BEL,True
2024-12-31,BHARATFORG,True
2024-12-31,BHARTIHEXA,True
2024-12-31,BHEL,True
2024-12-31,BIOCON,True
2024-12-31,BOSCHLTD,True
2024-12-31,BPCL,True
2024-12-31,CANBK,True
2024-12-31,CASTROLIND,True
2024-12-31,CENTRALBK,True
2024-12-31,CGPOWER,True
2024-12-31,CHOLAFIN,True
2024-12-31,CIPLA,True
2024-12-31,COALINDIA,True
2024-12-31,COCHINSHIP,True
2024-12-31,COFORGE,True
2024-12-31,COLPAL,True
2024-12-31,CONCOR,True
2024-12-31,CUB,True
2024-12-31,CUMMINSIND,True
2024-12-31,DABUR,True
2024-12-31,DELHIVERY,True
2024-12-31,DHANI,True
2024-12-31,DIVISLAB,True
2024-12-31,DIXON,True
2024-12-31,DLF,True
2024-12-31,DMART,True
2024-12-31,DRREDDY,True
2024-12-31,EICHERMOT,True
2024-12-31,ENDURANCE,True
2024-12-31,ESCORTS,True
2024-12-31,EXIDEIND,True
2024-12-31,FACT,True
2024-12-31,FEDERALBNK,True
2024-12-31,GODREJCP,True
2024-12-31,GODREJIND,True
2024-12-31,GODREJPROP,True
2024-12-31,GRASIM,True
2024-12-31,HAL,True
2024-12-31,HAVELLS,True
2024-12-31,HCLTECH,True
2024-12-31,HDFC,True
2024-12-31,HDFCAMC,True
2024-12-31,HDFCBANK,True
2024-12-31,HDFCLIFE,True
2024-12-31,HEROMOTOCO,True
2024-12-31,HINDALCO,True
2024-12-31,HINDCOPPER,True
2024-12-31,HINDPETRO,True
2024-12-31,HINDZINC,True
2024-12-31,HUDCO,True
2024-12-31,ICICIBANK,True
2024-12-31,ICICIGI,True
2024-12-31,IDBI,True
2024-12-31,IDFCFIRSTB,True
2024-12-31,IGL,True
2024-12-31,INDIANB,True
2024-12-31,INDIGO,True
2024-12-31,INDUSINDBK,True
2024-12-31,INDUSTOWER,True
2024-12-31,INFY,True
2024-12-31,IOB,True
2024-12-31,IOC,True
2024-12-31,IRB,True
2024-12-31,IRCTC,True
2024-12-31,IREDA,True
2024-12-31,IRFC,True
2024-12-31,ITC,True
2024-12-31,JINDALSTEL,True
2024-12-31,JIOFIN,True
2024-12-31,JSWENERGY,True
2024-12-31,JSWINFRA,True
2024-12-31,JSWSTEEL,True
2024-12-31,JUBLFOOD,True
2024-12-31,KALYANKJIL,True
2024-12-31,KOTAKBANK,True
2024-12-31,KPITTECH,True
2024-12-31,LICHSGFIN,True
2024-12-31,LICI,True
2024-12-31,LODHA,True
2024-12-31,LT,True
2024-12-31,LUPIN,True
2024-12-31,MARICO,True
2024-12-31,MARUTI,True
2024-12-31,MAZDOCK,True
2024-12-31,MFSL,True
2024-12-31,MGL,True
2024-12-31,MOTHERSON,True
2024-12-31,MPHASIS,True
2024-12-31,MRF,True
2024-12-31,MRPL,True
2024-12-31,NATCOPHARM,True
2024-12-31,NAUKRI,True
2024-12-31,NHPC,True
2024-12-31,NLCINDIA,True
2024-12-31,NMDC,True
2024-12-31,NTPC,True
2024-12-31,OBEROIRLTY,True
2024-12-31,OIL,True
2024-12-31,ONGC,True
2024-12-31,PATANJALI,True
2024-12-31,PETRONET,True
2024-12-31,PFC,True
2024-12-31,PFIZER,True
2024-12-31,PIDILITIND,True
2024-12-31,PIIND,True
2024-12-31,PNB,True
2024-12-31,POLYCAB,True
2024-12-31,POONAWALLA,True
2024-12-31,POWERGRID,True
2024-12-31,PRESTIGE,True
2024-12-31,RBLBANK,True
2024-12-31,RECLTD,True
2024-12-31,RELIANCE,True
2024-12-31,RVNL,True
2024-12-31,SAIL,True
2024-12-31,SANOFI,True
2024-12-31,SBICARD,True
2024-12-31,SBILIFE,True
2024-12-31,SBIN,True
2024-12-31,SHREECEM,True
2024-12-31,SIEMENS,True
2024-12-31,SJVN,True
2024-12-31,SOLARINDS,True
2024-12-31,SONACOMS,True
2024-12-31,SRF,True
2024-12-31,SUNDARMFIN,True
2024-12-31,SUNPHARMA,True
2024-12-31,SUPREMEIND,True
2024-12-31,SUZLON,True
2024-12-31,TATACHEM,True
2024-12-31,TATACOMM,True
2024-12-31,TATACONSUM,True
2024-12-31,TATAELXSI,True
2024-12-31,TATATECH,True
2024-12-31,TCS,True
2024-12-31,TECHM,True
2024-12-31,TIINDIA,True
2024-12-31,TITAN,True
2024-12-31,TORNTPHARM,True
2024-12-31,TORNTPOWER,True
2024-12-31,TRENT,True
2024-12-31,TVSMOTOR,True
2024-12-31,ULTRACEMCO,True
2024-12-31,UNIONBANK,True
2024-12-31,UPL,True
2024-12-31,VBL,True
2024-12-31,VEDL,True
2024-12-31,VOLTAS,True
2024-12-31,WIPRO,True
2024-12-31,YESBANK,True
2025-01-31,AARTIIND,True
2025-01-31,ABCAPITAL,True
2025-01-31,ABFRL,True
2025-01-31,ADANIGREEN,True
2025-01-31,ADANIPOWER,True
2025-01-31,AMBUJACEM,True
2025-01-31,APLAPOLLO,True
2025-01-31,APOLLOHOSP,True
2025-01-31,APOLLOTYRE,True
2025-01-31,ASIANPAINT,True
2025-01-31,ASTRAL,True
2025-01-31,ATGL,True
2025-01-31,AUBANK,True
2025-01-31,AUROPHARMA,True
2025-01-31,AXISBANK,True
2025-01-31,BAJAJ-AUTO,True
2025-01-31,BAJAJFINSV,True
2025-01-31,BAJAJHLDNG,True
2025-01-31,BAJFINANCE,True
2025-01-31,BALKRISIND,True
2025-01-31,BANDHANBNK,True
2025-01-31,BANKBARODA,True
2025-01-31,BANKINDIA,True
2025-01-31,BDL,True
2025-01-31,BEL,True
2025-01-31,BHARATFORG,True
