Ticker,Quarter_End,Promoter_Group,Dominant_Promoter_Entity,Dominant_Promoter_Shares
ASHOKLEY,2022-12-31,Independent,HINDUJA AUTOMOTIVE LIMITED,1019428678.0
ASHOKLEY,2023-03-31,Independent,HINDUJA AUTOMOTIVE LIMITED,1019428678.0
ASHOKLEY,2023-06-30,Independent,HINDUJA AUTOMOTIVE LIMITED,1019428678.0
ASHOKLEY,2023-09-30,Independent,HINDUJA AUTOMOTIVE LIMITED,1019428678.0
ASHOKLEY,2023-12-31,Independent,HINDUJA AUTOMOTIVE LIMITED,1019428678.0
ASHOKLEY,2024-03-31,Independent,HINDUJA AUTOMOTIVE LIMITED,1019428678.0
ASHOKLEY,2024-06-30,Independent,HINDUJA AUTOMOTIVE LIMITED,1019428678.0
ASHOKLEY,2024-09-30,Independent,HINDUJA AUTOMOTIVE LIMITED,1019428678.0
ASHOKLEY,2024-12-31,Independent,HINDUJA AUTOMOTIVE LIMITED,1019428678.0
ASHOKLEY,2025-03-31,Independent,HINDUJA AUTOMOTIVE LIMITED,1019428678.0
ASHOKLEY,2025-06-30,Independent,HINDUJA AUTOMOTIVE LIMITED,1019428678.0
ASHOKLEY,2025-07-17,Independent,HINDUJA AUTOMOTIVE LIMITED,2038857356.0
ASHOKLEY,2025-09-30,Independent,HINDUJA AUTOMOTIVE LIMITED,2038857356.0
ASHOKLEY,2025-12-31,Independent,HINDUJA AUTOMOTIVE LIMITED,2038857356.0
ASIANPAINT,2014-03-31,Independent,,0.0
ASIANPAINT,2014-06-30,Independent,,0.0
ASIANPAINT,2014-09-30,Independent,,0.0
ASIANPAINT,2014-12-31,Independent,,0.0
ASIANPAINT,2015-03-31,Independent,,0.0
ASIANPAINT,2015-06-30,Independent,,0.0
ASIANPAINT,2015-09-30,Independent,,0.0
ASIANPAINT,2015-12-31,Independent,SMITI HOLDING AND TRADING COMPANY PRIVATE LIMITED,54084120.0
ASIANPAINT,2016-03-31,Independent,SMITI HOLDING AND TRADING COMPANY PRIVATE LIMITED,54084120.0
ASIANPAINT,2016-06-30,Independent,SMITI HOLDING AND TRADING COMPANY PRIVATE LIMITED,54084120.0
ASIANPAINT,2016-09-30,Independent,SMITI HOLDING AND TRADING COMPANY PRIVATE LIMITED,54084120.0
ASIANPAINT,2016-12-31,Independent,Body Corporate,403922685.0
ASIANPAINT,2017-03-31,Independent,Body Corporate,403922685.0
ASIANPAINT,2017-06-30,Independent,Body Corporate,403922685.0
ASIANPAINT,2017-09-30,Independent,Body Corporate,403922685.0
ASIANPAINT,2017-12-31,Independent,Body Corporate,403922685.0
ASIANPAINT,2018-03-31,Independent,SMITI HOLDING AND TRADING COMPANY PRIVATE LIMITED,54084120.0
ASIANPAINT,2018-06-30,Independent,SMITI HOLDING AND TRADING COMPANY PRIVATE LIMITED,54084120.0
ASIANPAINT,2018-09-30,Independent,SMITI HOLDING AND TRADING COMPANY PRIVATE LIMITED,54084120.0
ASIANPAINT,2018-12-31,Independent,SMITI HOLDING AND TRADING COMPANY PRIVATE LIMITED,54084120.0
ASIANPAINT,2019-03-31,Independent,SMITI HOLDING AND TRADING COMPANY PRIVATE LIMITED,54084120.0
ASIANPAINT,2019-06-30,Independent,SMITI HOLDING AND TRADING COMPANY PRIVATE LIMITED,54084120.0
ASIANPAINT,2019-09-30,Independent,SMITI HOLDING AND TRADING COMPANY PRIVATE LIMITED,54714120.0
ASIANPAINT,2019-12-31,Independent,SMITI HOLDING AND TRADING COMPANY PRIVATE LIMITED,54771620.0
ASIANPAINT,2020-03-31,Independent,SATTVA HOLDING AND TRADING PRIVATE LIMITED,56388682.0
ASIANPAINT,2020-06-30,Independent,SATTVA HOLDING AND TRADING PRIVATE LIMITED,56388682.0
ASIANPAINT,2020-09-30,Independent,SATTVA HOLDING AND TRADING PRIVATE LIMITED,56388682.0
ASIANPAINT,2020-12-31,Independent,SATTVA HOLDING AND TRADING PRIVATE LIMITED,56388682.0
ASIANPAINT,2021-03-31,Independent,Sattva Holding And Trading Private Limited,56388682.0
ASIANPAINT,2021-06-30,Independent,Sattva Holding And Trading Private Limited,56388682.0
ASIANPAINT,2021-09-30,Independent,Sattva Holding And Trading Private Limited,56388682.0
ASIANPAINT,2021-12-31,Independent,Smiti Holding And Trading Company Private Limited,55339068.0
ASIANPAINT,2022-03-31,Independent,Smiti Holding And Trading Company Private Limited,55339068.0
ASIANPAINT,2022-06-30,Independent,Smiti Holding And Trading Company Private Limited,55339068.0
ASIANPAINT,2022-09-30,Independent,Smiti Holding And Trading Company Private Limited,55339068.0
ASIANPAINT,2022-12-31,Independent,Smiti Holding And Trading Company Private Limited,55339068.0
ASIANPAINT,2023-03-31,Independent,Smiti Holding and Trading Company Private Limited,55339068.0
ASIANPAINT,2023-06-30,Independent,Smiti Holding and Trading Company Private Limited,55339068.0
ASIANPAINT,2023-09-30,Independent,Smiti Holding and Trading Company Private Limited,55339068.0
ASIANPAINT,2023-12-31,Independent,Smiti Holding and Trading Company Private Limited,55339068.0
ASIANPAINT,2024-03-31,Independent,Sattva Holding and Trading Private Limited,54789183.0
ASIANPAINT,2024-06-30,Independent,Sattva Holding and Trading Private Limited,54789183.0
ASIANPAINT,2024-09-30,Independent,Sattva Holding and Trading Private Limited,54789183.0
ASIANPAINT,2024-12-31,Independent,Sattva Holding and Trading Private Limited,54789183.0
ASIANPAINT,2025-03-31,Independent,Sattva Holding and Trading Private Limited,54789183.0
ASIANPAINT,2025-06-30,Independent,Sattva Holding and Trading Private Limited,54789183.0
ASIANPAINT,2025-09-30,Independent,Sattva Holding and Trading Private Limited,54789183.0
ASIANPAINT,2025-12-31,Independent,Sattva Holding and Trading Private Limited,54789183.0
ASTRAL,2014-03-31,Independent,,0.0
ASTRAL,2014-06-30,Independent,,0.0
ASTRAL,2014-09-30,Independent,,0.0
ASTRAL,2014-12-10,Independent,,0.0
ASTRAL,2014-12-31,Independent,,0.0
ASTRAL,2015-03-31,Independent,,0.0
ASTRAL,2015-06-30,Independent,,0.0
ASTRAL,2015-09-30,Independent,,0.0
ASTRAL,2015-12-31,Independent,SANDEEP PRAVINBHAI ENGINEER,23671410.0
ASTRAL,2016-03-31,Independent,SANDEEP PRAVINBHAI ENGINEER,23671410.0
ASTRAL,2016-06-30,Independent,SANDEEP PRAVINBHAI ENGINEER,23671410.0
ASTRAL,2016-09-30,Independent,BODY CORPORATE,25624810.0
ASTRAL,2016-12-31,Independent,Body Corporate,25624810.0
ASTRAL,2017-03-31,Independent,Mr.	SANDEEP PRAVINBHAI ENGINEER,37842460.0
ASTRAL,2017-06-30,Independent,SANDEEP PRAVINBHAI ENGINEER,37842460.0
ASTRAL,2017-09-30,Independent,SANDEEP PRAVINBHAI ENGINEER,37842460.0
ASTRAL,2017-12-31,Independent,SANDEEP PRAVINBHAI ENGINEER,37842460.0
ASTRAL,2018-03-31,Independent,SANDEEP PRAVINBHAI ENGINEER,37842460.0
ASTRAL,2018-06-30,Independent,SANDEEP PRAVINBHAI ENGINEER,37842460.0
ASTRAL,2018-09-30,Independent,SANDEEP PRAVINBHAI ENGINEER,37842460.0
ASTRAL,2018-12-31,Independent,SANDEEP PRAVINBHAI ENGINEER,37842460.0
ASTRAL,2019-03-31,Independent,SANDEEP PRAVINBHAI ENGINEER,37842460.0
ASTRAL,2019-06-30,Independent,SANDEEP PRAVINBHAI ENGINEER,37842460.0
ASTRAL,2019-09-19,Independent,SANDEEP PRAVINBHAI ENGINEER,47303074.0
ASTRAL,2019-09-30,Independent,SANDEEP PRAVINBHAI ENGINEER,47303074.0
ASTRAL,2019-12-31,Independent,SANDEEP PRAVINBHAI ENGINEER,47303074.0
ASTRAL,2020-03-31,Independent,SANDEEP PRAVINBHAI ENGINEER,47303074.0
ASTRAL,2020-06-30,Independent,SANDEEP PRAVINBHAI ENGINEER,47303074.0
ASTRAL,2020-09-30,Independent,SANDEEP PRAVINBHAI ENGINEER,47303074.0
ASTRAL,2020-12-31,Independent,SANDEEP PRAVINBHAI ENGINEER,47303074.0
ASTRAL,2021-03-20,Independent,SANDEEP PRAVINBHAI ENGINEER,63070765.0
ASTRAL,2021-03-31,Independent,SANDEEP PRAVINBHAI ENGINEER,63070765.0
ASTRAL,2021-06-30,Independent,SANDEEP PRAVINBHAI ENGINEER,63070765.0
ASTRAL,2021-09-30,Independent,SANDEEP PRAVINBHAI ENGINEER,63070765.0
ASTRAL,2021-12-31,Independent,SANDEEP PRAVINBHAI ENGINEER,63070765.0
ASTRAL,2022-03-31,Independent,SANDEEP PRAVINBHAI ENGINEER,63070765.0
ASTRAL,2022-06-30,Independent,SANDEEP PRAVINBHAI ENGINEER,63070765.0
ASTRAL,2022-09-30,Independent,SANDEEP PRAVINBHAI ENGINEER,63603265.0
ASTRAL,2022-12-31,Independent,SANDEEP PRAVINBHAI ENGINEER,63612914.0
ASTRAL,2023-03-15,Independent,SANDEEP PRAVINBHAI ENGINEER,84817218.0
ASTRAL,2023-03-31,Independent,SANDEEP PRAVINBHAI ENGINEER,84817218.0
ASTRAL,2023-06-30,Independent,SANDEEP PRAVINBHAI ENGINEER,84817218.0
ASTRAL,2023-09-30,Independent,SANDEEP PRAVINBHAI ENGINEER,84817218.0
ASTRAL,2023-12-31,Independent,SANDEEP PRAVINBHAI ENGINEER,84817218.0
ASTRAL,2024-03-31,Independent,SANDEEP PRAVINBHAI ENGINEER,84817218.0
ASTRAL,2024-06-30,Independent,SANDEEP PRAVINBHAI ENGINEER,84817218.0
ASTRAL,2024-09-30,Independent,SANDEEP PRAVINBHAI ENGINEER,84817218.0
ASTRAL,2024-12-31,Independent,SANDEEP PRAVINBHAI ENGINEER,84817118.0
ASTRAL,2025-03-31,Independent,SANDEEP PRAVINBHAI ENGINEER,84817118.0
ASTRAL,2025-06-30,Independent,SANDEEP PRAVINBHAI ENGINEER,84817118.0
ASTRAL,2025-09-30,Independent,SANDEEP PRAVINBHAI ENGINEER,84817118.0
ASTRAL,2025-12-31,Independent,SANDEEP PRAVINBHAI ENGINEER,84817118.0
ATGL,2018-11-03,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),621197910.0
ATGL,2018-12-31,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),619697910.0
ATGL,2019-03-31,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),619697910.0
ATGL,2019-06-30,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),619697910.0
ATGL,2019-09-30,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),619697910.0
ATGL,2019-12-31,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),619697910.0
ATGL,2020-03-31,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),402295584.0
ATGL,2020-06-30,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),402295584.0
ATGL,2020-09-30,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),402295584.0
ATGL,2020-12-31,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),402295584.0
ATGL,2021-03-31,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),402294988.0
ATGL,2021-06-30,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),402294988.0
ATGL,2021-09-30,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),402294988.0
ATGL,2021-12-31,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),402294988.0
ATGL,2022-03-31,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),402294988.0
ATGL,2022-06-30,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2022-09-30,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2022-12-31,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2023-03-31,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2023-06-30,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2023-09-30,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2023-12-31,Adani,Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2024-03-31,Adani,Gautambhai Shantilal Adani and Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2024-06-30,Adani,Gautambhai Shantilal Adani and Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2024-09-30,Adani,Gautambhai Shantilal Adani and Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2024-12-31,Adani,Gautambhai Shantilal Adani and Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2025-03-31,Adani,Gautambhai Shantilal Adani and Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2025-06-30,Adani,Gautambhai Shantilal Adani and Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2025-09-30,Adani,Gautambhai Shantilal Adani and Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),411131738.0
ATGL,2025-12-31,Adani,Gautambhai Shantilal Adani and Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),411131738.0
AUBANK,2017-07-07,Independent,Sanjay Agarwal,55982359.0
AUBANK,2017-09-30,Independent,Sanjay Agarwal,55982359.0
AUBANK,2017-12-31,Independent,Sanjay Agarwal,55982359.0
AUBANK,2018-03-31,Independent,Sanjay Agarwal,55982359.0
AUBANK,2018-06-30,Independent,Sanjay Agarwal,55982359.0
AUBANK,2018-09-30,Independent,Sanjay Agarwal,56766359.0
AUBANK,2018-12-31,Independent,Sanjay Agarwal,56766359.0
AUBANK,2019-03-31,Independent,Sanjay Agarwal,56766359.0
AUBANK,2019-06-30,Independent,Sanjay Agarwal,56766359.0
AUBANK,2019-09-30,Independent,Sanjay Agarwal,56766359.0
AUBANK,2019-12-13,Independent,Sanjay Agarwal,56766359.0
AUBANK,2019-12-31,Independent,Sanjay Agarwal,56766359.0
AUBANK,2020-03-31,Independent,Sanjay Agarwal,56766359.0
AUBANK,2020-06-30,Independent,Sanjay Agarwal,56766359.0
AUBANK,2020-09-30,Independent,Sanjay Agarwal,56766359.0
AUBANK,2020-12-31,Independent,Sanjay Agarwal,56766359.0
AUBANK,2021-03-31,Independent,Sanjay Agarwal,56766359.0
AUBANK,2021-06-30,Independent,Sanjay Agarwal,56766359.0
AUBANK,2021-09-30,Independent,Sanjay Agarwal,56766359.0
AUBANK,2021-12-31,Independent,Sanjay Agarwal,56766359.0
AUBANK,2022-03-31,Independent,Sanjay Agarwal,56766359.0
AUBANK,2022-06-12,Independent,Sanjay Agarwal,113532718.0
AUBANK,2022-06-30,Independent,Sanjay Agarwal,113532718.0
AUBANK,2022-08-09,Independent,Sanjay Agarwal,113532718.0
AUBANK,2022-09-30,Independent,Sanjay Agarwal,117191360.0
AUBANK,2022-12-31,Independent,Sanjay Agarwal,117191360.0
AUBANK,2023-03-31,Independent,Sanjay Agarwal,117191360.0
AUBANK,2023-06-30,Independent,Sanjay Agarwal,117191360.0
AUBANK,2023-09-30,Independent,Sanjay Agarwal,117191360.0
AUBANK,2023-12-31,Independent,Sanjay Agarwal,117191360.0
AUBANK,2024-03-31,Independent,Sanjay Agarwal,117191360.0
AUBANK,2024-04-01,Independent,Sanjay Agarwal,117191360.0
AUBANK,2024-06-30,Independent,Sanjay Agarwal,117191360.0
AUBANK,2024-09-30,Independent,Sanjay Agarwal,117191360.0
AUBANK,2024-12-31,Independent,Sanjay Agarwal,117191360.0
AUBANK,2025-03-31,Independent,Sanjay Agarwal,117191360.0
AUBANK,2025-06-30,Independent,Sanjay Agarwal,117191360.0
AUBANK,2025-09-30,Independent,Sanjay Agarwal,117191360.0
AUBANK,2025-12-31,Independent,Sanjay Agarwal,117191360.0
AUROPHARMA,2014-03-31,Independent,,0.0
AUROPHARMA,2014-06-30,Independent,,0.0
AUROPHARMA,2014-09-30,Independent,,0.0
AUROPHARMA,2014-12-31,Independent,,0.0
AUROPHARMA,2015-03-31,Independent,,0.0
AUROPHARMA,2015-06-30,Independent,,0.0
AUROPHARMA,2015-07-22,Independent,,0.0
AUROPHARMA,2015-09-30,Independent,,0.0
AUROPHARMA,2015-12-31,Independent,PENAKA SUNEELA RANI,205036760.0
AUROPHARMA,2016-03-31,Independent,P SUNEELA RANI,205036760.0
AUROPHARMA,2016-06-30,Independent,P SUNEELA RANI,205036760.0
AUROPHARMA,2016-09-30,Independent,P SUNEELA RANI,205036760.0
AUROPHARMA,2016-12-31,Independent,PENAKA SUNEELA RANI,196376250.0
AUROPHARMA,2017-03-31,Independent,Body Corporate,213760966.0
AUROPHARMA,2017-06-30,Independent,Body Corporate,213760966.0
AUROPHARMA,2017-09-30,Independent,Body Corporate,213760966.0
AUROPHARMA,2017-12-31,Independent,Body Corporate,213760966.0
AUROPHARMA,2018-03-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2018-06-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2018-09-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2018-12-31,Independent,"RPR SONS ADVISORS PRIVATE, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2019-03-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2019-06-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2019-09-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2019-12-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2020-03-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2020-06-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2020-09-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2020-12-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2021-03-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2021-06-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2021-09-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2021-12-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2022-03-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2022-06-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2022-09-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2022-12-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2023-03-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2023-06-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2023-09-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2023-12-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2024-03-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2024-06-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",196376250.0
AUROPHARMA,2024-09-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",194561357.0
AUROPHARMA,2024-12-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",194561357.0
AUROPHARMA,2025-03-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",194561357.0
AUROPHARMA,2025-06-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",194561357.0
AUROPHARMA,2025-09-30,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",194561357.0
AUROPHARMA,2025-12-31,Independent,"RPR SONS ADVISORS PRIVATE LIMITED, MRS.P.SUNEELA RANI (JOINTLY HOLDING)",194561357.0
AVANTIFEED,2014-12-31,Independent,,0.0
AVANTIFEED,2015-06-30,Independent,,0.0
AVANTIFEED,2015-09-30,Independent,,0.0
AVANTIFEED,2015-12-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,12099705.0
AVANTIFEED,2016-03-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,12099705.0
AVANTIFEED,2016-06-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,12099705.0
AVANTIFEED,2016-09-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,12099705.0
AVANTIFEED,2016-12-31,Independent,Body Corporate,13511460.0
AVANTIFEED,2017-03-31,Independent,Other,13511460.0
AVANTIFEED,2017-06-30,Independent,Body Corporate,13511460.0
AVANTIFEED,2017-09-30,Independent,Other,13511460.0
AVANTIFEED,2017-12-31,Independent,Body Corporate,13511460.0
AVANTIFEED,2018-03-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,12099705.0
AVANTIFEED,2018-06-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2018-09-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2018-12-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2019-03-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2019-06-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2019-09-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2019-12-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2020-03-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2020-06-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2020-09-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2020-12-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2021-03-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2021-06-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2021-09-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2021-12-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2022-03-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2022-06-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2022-09-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2022-12-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2023-03-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2023-06-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2023-09-30,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
AVANTIFEED,2023-12-31,Independent,SRINIVASA CYSTINE PRIVATE LIMITED,36299115.0
